warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000319,SignatureDrift,High,14.0,drm_ioctl,FALSE_POSITIVE,Presence-only added/absent signature drift has no source diff support; generated binding/use edges do not establish real C drift.,FALSE_POSITIVE,Presence-only old=absent/new=added with no source diff; Rust graph edges cannot establish real C drift.,FALSE_POSITIVE,Adjudication: presence-only old=absent/new=added has no concrete source diff; Rust graph exposure does not prove C drift.,,
W-000059,SignatureDrift,High,13.8,clk_get,FALSE_POSITIVE,"Presence-only signature claim lacks source diff support; HAS_C_INDICATOR edges are v6.16 graph facts, not evidence of signature drift.",FALSE_POSITIVE,Presence-only old=absent/new=added with no source diff; Rust graph edges cannot establish real C drift.,FALSE_POSITIVE,Adjudication: presence-only old=absent/new=added has no concrete source diff; Rust graph exposure does not prove C drift.,,
W-001093,AllocationFreePairingDrift,High,13.7,auxiliary_device_uninit,FALSE_POSITIVE,Behavior indicator diff is unsupported because the same mutex_destroy text is found in v6.15; old_indicators empty appears extractor-created.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-001094,OwnershipRefcountDrift,High,13.7,auxiliary_device_uninit,FALSE_POSITIVE,Behavior indicator diff is unsupported because the same put_device text is found in v6.15; no build or wrapper oracle.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-000433,SignatureDrift,High,13.4,mmget,FALSE_POSITIVE,"Presence-only added/absent signature drift has no source diff support, despite Rust safety-comment and call edges.",FALSE_POSITIVE,Presence-only old=absent/new=added with no source diff; Rust graph edges cannot establish real C drift.,FALSE_POSITIVE,Adjudication: presence-only old=absent/new=added has no concrete source diff; Rust graph exposure does not prove C drift.,,
W-000043,SignatureDrift,High,13.2,auxiliary_device_uninit,FALSE_POSITIVE,Presence-only signature drift lacks source diff support; associated indicator edges do not prove the signature changed.,FALSE_POSITIVE,Presence-only old=absent/new=added with no source diff; Rust graph edges cannot establish real C drift.,FALSE_POSITIVE,Adjudication: presence-only old=absent/new=added has no concrete source diff; Rust graph exposure does not prove C drift.,,
W-001101,OwnershipRefcountDrift,High,13.2,clk_put,FALSE_POSITIVE,"REFCOUNT_PUT indicator is based on identical clk_put inline text already found in v6.15, so the set diff is unsupported.",FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-001103,NullabilityDrift,High,13.2,cpufreq_cpu_get,FALSE_POSITIVE,NULL_RETURN indicator text return NULL is already present in v6.15; old_indicators empty does not support real drift.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-001104,OwnershipRefcountDrift,High,13.2,cpufreq_cpu_put,FALSE_POSITIVE,REFCOUNT_PUT indicator is based on cpufreq_cpu_put text also found in v6.15; no concrete drift shown.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-000062,SignatureDrift,High,13.0,clk_prepare,FALSE_POSITIVE,Presence-only added/absent signature drift has no source diff support; Rust wrapper edges are not enough.,FALSE_POSITIVE,Presence-only old=absent/new=added with no source diff; Rust graph edges cannot establish real C drift.,FALSE_POSITIVE,Adjudication: presence-only old=absent/new=added has no concrete source diff; Rust graph exposure does not prove C drift.,,
W-001095,NullabilityDrift,High,13.0,clk_get,FALSE_POSITIVE,NULL_RETURN evidence text is already found in v6.15 clk.h; behavior indicator old=[]/new diff is unsupported.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-001097,NullabilityDrift,High,13.0,clk_get_optional,FALSE_POSITIVE,ERR_PTR_RETURN evidence text for clk_get_optional is already found in v6.15; no real indicator drift shown.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-001098,NullabilityDrift,High,13.0,clk_get_optional,FALSE_POSITIVE,NULL_RETURN text is present in v6.15; the packet does not support a new C-side nullability drift.,FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
W-001099,OwnershipRefcountDrift,High,13.0,clk_get_optional,FALSE_POSITIVE,"REFCOUNT_GET evidence text is already found in v6.15, so old_indicators empty is contradicted.",FALSE_POSITIVE,Old v6.15 source has the same indicator text; old=[]/new=[...] drift is contradicted.,FALSE_POSITIVE,Adjudication: v6.15 source already contains the same behavior indicator text; claimed old=[]/new indicator drift is unsupported.,,
