warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000165,SignatureDrift,High,13.4,schedule,FALSE_POSITIVE,schedule is reported as absent/added without concrete old/new C signature or diff evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports schedule.",FALSE_POSITIVE,FALSE_POSITIVE: schedule signature drift is unsupported by concrete local C evidence.,,
W-000210,FieldDrift,High,12.6,hrtimer,FALSE_POSITIVE,"hrtimer field warning has missing or placeholder old/new fields, so the claimed C layout drift is not supported enough to review.",FALSE_POSITIVE,Treating as extraction noise: field evidence is empty/placeholder and no build log or wrapper fix validates the warning.,FALSE_POSITIVE,FALSE_POSITIVE: claimed hrtimer field drift relies on missing or placeholder field extraction.,,
W-000002,SignatureDrift,High,12.2,IS_ERR,FALSE_POSITIVE,IS_ERR is reported as absent/added without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports IS_ERR.",FALSE_POSITIVE,FALSE_POSITIVE: IS_ERR signature drift is unsupported by concrete local C evidence.,,
W-000001,SignatureDrift,High,12.0,ERR_PTR,FALSE_POSITIVE,ERR_PTR is reported as absent/added without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports ERR_PTR.",FALSE_POSITIVE,FALSE_POSITIVE: ERR_PTR signature drift is unsupported by concrete local C evidence.,,
W-000003,SignatureDrift,High,11.8,PTR_ERR,FALSE_POSITIVE,PTR_ERR is reported as absent/added without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports PTR_ERR.",FALSE_POSITIVE,FALSE_POSITIVE: PTR_ERR signature drift is unsupported by concrete local C evidence.,,
W-000071,SignatureDrift,High,11.6,get_task_struct,FALSE_POSITIVE,get_task_struct is reported as absent/added without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports get_task_struct.",FALSE_POSITIVE,FALSE_POSITIVE: get_task_struct signature drift is unsupported by concrete local C evidence.,,
W-000139,SignatureDrift,High,11.6,put_task_struct,FALSE_POSITIVE,put_task_struct is reported as absent/added without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports put_task_struct.",FALSE_POSITIVE,FALSE_POSITIVE: put_task_struct signature drift is unsupported by concrete local C evidence.,,
W-000170,SignatureDrift,High,11.6,schedule_timeout,FALSE_POSITIVE,schedule_timeout is reported as absent/added without concrete old/new C signature or diff evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports schedule_timeout.",FALSE_POSITIVE,FALSE_POSITIVE: schedule_timeout signature drift is unsupported by concrete local C evidence.,,
W-000184,SignatureDrift,High,11.6,signal,FALSE_POSITIVE,"signal is reported as {'params': [{'name': '', 'type': '&self'}], 'return_type': 'core::ffi::c_uint { unsafe { ::core::mem::transmute(self._bitfield_1.get(10usize, 1u8) as u32) } } #[inline] pub fn set_signal(&mut self, val: core::ffi::c_uint) { unsafe { let val: u32 = ::core::mem::transmute(val)'}/{'params': [{'name': '', 'type': '&self'}], 'return_type': 'core::ffi::c_uint { unsafe { ::core::mem::transmute(self._bitfield_1.get(11usize, 1u8) as u32) } } #[inline] pub fn set_signal(&mut self, val: core::ffi::c_uint) { unsafe { let val: u32 = ::core::mem::transmute(val)'} without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.",FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports signal.",FALSE_POSITIVE,FALSE_POSITIVE: signal signature drift is unsupported by concrete local C evidence.,,
W-000185,SignatureDrift,High,11.6,signal_pending,FALSE_POSITIVE,signal_pending is reported as absent/added without concrete old/new C signature or diff evidence. Rust wrapper edges do not rescue the missing C-side drift evidence.,FALSE_POSITIVE,"Treating as extraction/bindgen coverage noise: no source diff, build log, wrapper fix, or required Rust contract evidence supports signal_pending.",FALSE_POSITIVE,FALSE_POSITIVE: signal_pending signature drift is unsupported by concrete local C evidence.,,
