warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000200,FieldDrift,High,12.6,file,,,,,,,,
W-000201,FieldDrift,High,12.6,folio,,,,,,,,
W-000211,FieldDrift,High,12.6,module,,,,,,,,
W-000217,FieldDrift,High,12.6,pci_dev,,,,,,,,
W-000221,FieldDrift,High,12.6,phy_device,,,,,,,,
W-000237,FieldDrift,High,12.6,zone,,,,,,,,
W-000610,NullabilityDrift,High,12.6,dma_alloc_attrs,FALSE_POSITIVE,"Old v6.14 source already contains the same indicator (return NULL;); old_indicators=[] is an extraction miss, not drift.",FALSE_POSITIVE,Claimed NullabilityDrift is unsupported: the same C indicator is present before and after; Rust evidence cannot prove drift.,FALSE_POSITIVE,FALSE_POSITIVE: old and new sources both contain the warned indicator for dma_alloc_attrs; no build or direct drift evidence.,,
W-000230,FieldDrift,High,12.4,taskstats,,,,,,,,
W-000569,SignatureDrift,High,12.2,kmap_local_page,,,,,,,,
W-000100,SignatureDrift,High,12.0,lockdep_unregister_key,,,,,,,,
W-000198,FieldDrift,High,12.0,cgroup_subsys,,,,,,,,
W-000208,FieldDrift,High,12.0,kernfs_node,,,,,,,,
W-000570,SignatureDrift,High,11.8,mdiobus_read,,,,,,,,
W-000571,SignatureDrift,High,11.8,mdiobus_write,,,,,,,,
W-000099,SignatureDrift,High,11.6,lockdep_register_key,,,,,,,,
W-000229,FieldDrift,High,11.6,task_struct,,,,,,,,
W-000073,SignatureDrift,High,11.4,getname,,,,,,,,
W-000560,SignatureDrift,High,11.4,getname,,,,,,,,
W-000044,SignatureDrift,High,11.0,cpu_wants_rethunk,,,,,,,,
W-000136,SignatureDrift,High,11.0,phy_register_fixup,,,,,,,,
W-000153,SignatureDrift,High,11.0,sched_domains_mutex_lock,,,,,,,,
W-000187,SignatureDrift,High,11.0,xas_try_split,,,,,,,,
W-000002,SignatureDrift,High,10.8,__blk_rq_map_sg,,,,,,,,
W-000003,SignatureDrift,High,10.8,__ioread64_hi_lo,,,,,,,,
W-000004,SignatureDrift,High,10.8,__ioread64_lo_hi,,,,,,,,
W-000005,SignatureDrift,High,10.8,__ioread64be_hi_lo,,,,,,,,
W-000006,SignatureDrift,High,10.8,__ioread64be_lo_hi,,,,,,,,
W-000007,SignatureDrift,High,10.8,__iowrite64_hi_lo,,,,,,,,
W-000008,SignatureDrift,High,10.8,__iowrite64_lo_hi,,,,,,,,
W-000009,SignatureDrift,High,10.8,__iowrite64be_hi_lo,,,,,,,,
W-000010,SignatureDrift,High,10.8,__iowrite64be_lo_hi,,,,,,,,
W-000015,SignatureDrift,High,10.8,__trace_set_current_state,,,,,,,,
W-000017,SignatureDrift,High,10.8,__vma_start_write,,,,,,,,
W-000018,SignatureDrift,High,10.8,alloc_cpumask_var,,,,,,,,
W-000019,SignatureDrift,High,10.8,alloc_inode,,,,,,,,
W-000020,SignatureDrift,High,10.8,apply_alternatives,,,,,,,,
W-000021,SignatureDrift,High,10.8,apply_fineibt,,,,,,,,
W-000022,SignatureDrift,High,10.8,apply_retpolines,,,,,,,,
W-000023,SignatureDrift,High,10.8,apply_returns,,,,,,,,
W-000024,SignatureDrift,High,10.8,apply_seal_endbr,,,,,,,,
W-000025,SignatureDrift,High,10.8,arch_memremap_wb,,,,,,,,
W-000026,SignatureDrift,High,10.8,arch_mm_preinit,,,,,,,,
W-000028,SignatureDrift,High,10.8,bdev_statx,,,,,,,,
W-000029,SignatureDrift,High,10.8,bdev_validate_blocksize,,,,,,,,
W-000032,SignatureDrift,High,10.8,bpf_get_perf_event_read_value_proto,,,,,,,,
W-000033,SignatureDrift,High,10.8,bpf_prog_ctx_arg_info_init,,,,,,,,
W-000034,SignatureDrift,High,10.8,cap_link_lanes_supported,,,,,,,,
W-000035,SignatureDrift,High,10.8,cap_rss_ctx_supported,,,,,,,,
W-000036,SignatureDrift,High,10.8,cap_rss_rxnfc_adds,,,,,,,,
W-000038,SignatureDrift,High,10.8,cgroup_add_cftypes,,,,,,,,
W-000041,SignatureDrift,High,10.8,change_pid,,,,,,,,
W-000042,SignatureDrift,High,10.8,check_cpufeature_deps,,,,,,,,
