warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000122,FieldDrift,High,12.6,bio,,,,,,,,
W-000128,FieldDrift,High,12.6,cgroup,,,,,,,,
W-000131,FieldDrift,High,12.6,device,,,,,,,,
W-000133,FieldDrift,High,12.6,file,,,,,,,,
W-000135,FieldDrift,High,12.6,inode,,,,,,,,
W-000140,FieldDrift,High,12.6,phy_device,,,,,,,,
W-000143,FieldDrift,High,12.6,request,,,,,,,,
W-000154,FieldDrift,High,12.6,uprobe,,,,,,,,
W-000160,FieldDrift,High,12.6,zone,,,,,,,,
W-000086,SignatureDrift,High,11.8,rb_link_node,,,,,,,,
W-000006,SignatureDrift,High,11.4,__mutex_init,,,,,,,,
W-000034,SignatureDrift,High,11.2,dl_defer,,,,,,,,
W-000044,SignatureDrift,High,11.2,fdget,,,,,,,,
W-000016,SignatureDrift,High,11.0,arch_get_unmapped_area,,,,,,,,
W-000054,SignatureDrift,High,11.0,generic_get_unmapped_area,,,,,,,,
W-000114,SignatureDrift,High,11.0,uprobe_unregister,,,,,,,,
W-000005,SignatureDrift,High,10.8,__kmem_cache_create_args,,,,,,,,
W-000007,SignatureDrift,High,10.8,__printk_deferred_enter,,,,,,,,
W-000008,SignatureDrift,High,10.8,__printk_deferred_exit,,,,,,,,
W-000011,SignatureDrift,High,10.8,alloc_node_data,,,,,,,,
W-000012,SignatureDrift,High,10.8,alloc_offline_node_data,,,,,,,,
W-000013,SignatureDrift,High,10.8,amd_get_highest_perf,,,,,,,,
W-000014,SignatureDrift,High,10.8,arch_check_zapped_pud,,,,,,,,
W-000015,SignatureDrift,High,10.8,arch_enable_hybrid_capacity_scale,,,,,,,,
W-000017,SignatureDrift,High,10.8,arch_get_unmapped_area_topdown,,,,,,,,
W-000020,SignatureDrift,High,10.8,arch_scale_cpu_capacity,,,,,,,,
W-000021,SignatureDrift,High,10.8,arch_set_cpu_capacity,,,,,,,,
W-000022,SignatureDrift,High,10.8,bio_split_rw,,,,,,,,
W-000023,SignatureDrift,High,10.8,bio_split_rw_at,,,,,,,,
W-000026,SignatureDrift,High,10.8,build_id_parse_nofault,,,,,,,,
W-000027,SignatureDrift,High,10.8,bus_find_device,,,,,,,,
W-000028,SignatureDrift,High,10.8,class_find_device,,,,,,,,
W-000030,SignatureDrift,High,10.8,cpu_init_exception_handling,,,,,,,,
W-000031,SignatureDrift,High,10.8,cpu_init_replace_early_idt,,,,,,,,
W-000032,SignatureDrift,High,10.8,dequeue_signal,,,,,,,,
W-000033,SignatureDrift,High,10.8,device_for_each_child_reverse_from,,,,,,,,
W-000035,SignatureDrift,High,10.8,dl_defer_armed,,,,,,,,
W-000036,SignatureDrift,High,10.8,dl_defer_running,,,,,,,,
W-000037,SignatureDrift,High,10.8,dma_iommu,,,,,,,,
W-000038,SignatureDrift,High,10.8,do_mseal,,,,,,,,
W-000040,SignatureDrift,High,10.8,do_vmi_align_munmap,,,,,,,,
W-000041,SignatureDrift,High,10.8,driver_find_device,,,,,,,,
W-000042,SignatureDrift,High,10.8,elf_coredump_extra_notes_size,,,,,,,,
W-000043,SignatureDrift,High,10.8,elf_coredump_extra_notes_write,,,,,,,,
