warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000146,SignatureDrift,High,14.6,ioremap,,,,,,,,
W-000075,SignatureDrift,High,14.0,devm_platform_ioremap_resource,,,,,,,,
W-000457,SignatureDrift,High,14.0,pci_unregister_driver,,,,,,,,
W-000583,SignatureDrift,High,13.8,platform_set_drvdata,,,,,,,,
W-000850,NullabilityDrift,High,13.2,devm_platform_ioremap_resource,,,,,,,,
W-000851,NullabilityDrift,High,13.0,of_match_device,,,,,,,,
W-000640,SignatureDrift,High,12.8,transparent,,,,,,,,
W-000656,FieldDrift,High,12.6,cgroup,,,,,,,,
W-000665,FieldDrift,High,12.6,inode,,,,,,,,
W-000673,FieldDrift,High,12.6,module,,,,,,,,
W-000675,FieldDrift,High,12.6,pci_bus,,,,,,,,
W-000676,FieldDrift,High,12.6,pci_dev,,,,,,,,
W-000677,FieldDrift,High,12.6,phy_driver,,,,,,,,
W-000678,FieldDrift,High,12.6,pid,,,,,,,,
W-000679,FieldDrift,High,12.6,pid_namespace,,,,,,,,
W-000680,FieldDrift,High,12.6,platform_device,,,,,,,,
W-000688,FieldDrift,High,12.6,statx,,,,,,,,
W-000645,SignatureDrift,High,12.4,writeb,,,,,,,,
W-000690,FieldDrift,High,12.4,taskstats,,,,,,,,
W-000068,SignatureDrift,High,12.2,devm_add_action,,,,,,,,
W-000398,SignatureDrift,High,12.2,pci_release_region,,,,,,,,
W-000094,SignatureDrift,High,12.0,faux_device_create,,,,,,,,
W-000598,SignatureDrift,High,12.0,rcu_read_unlock,,,,,,,,
W-000620,SignatureDrift,High,12.0,security_secid_to_secctx,,,,,,,,
W-000845,SignatureDrift,High,12.0,security_secid_to_secctx,,,,,,,,
W-000005,SignatureDrift,High,11.8,__pci_register_driver,,,,,,,,
W-000096,SignatureDrift,High,11.8,faux_device_destroy,,,,,,,,
W-000407,SignatureDrift,High,11.8,pci_request_region,,,,,,,,
W-000419,SignatureDrift,High,11.8,pci_resource_len,,,,,,,,
W-000566,SignatureDrift,High,11.8,platform_driver_unregister,,,,,,,,
W-000597,SignatureDrift,High,11.8,rcu_read_lock,,,,,,,,
W-000059,SignatureDrift,High,11.6,device_property_present,,,,,,,,
W-000308,SignatureDrift,High,11.6,pci_enable_device_mem,,,,,,,,
W-000345,SignatureDrift,High,11.6,pci_get_drvdata,,,,,,,,
W-000534,SignatureDrift,High,11.6,pcim_iomap,,,,,,,,
W-000568,SignatureDrift,High,11.6,platform_get_drvdata,,,,,,,,
W-000689,FieldDrift,High,11.6,task_struct,,,,,,,,
W-000011,SignatureDrift,High,11.4,__platform_driver_register,,,,,,,,
W-000078,SignatureDrift,High,11.4,devm_remove_action_nowarn,,,,,,,,
W-000187,SignatureDrift,High,11.4,msi_domain,,,,,,,,
W-000192,SignatureDrift,High,11.4,mutex_assert_is_held,,,,,,,,
W-000436,SignatureDrift,High,11.4,pci_set_master,,,,,,,,
W-000569,SignatureDrift,High,11.4,platform_get_irq,,,,,,,,
W-000619,SignatureDrift,High,11.4,security_release_secctx,,,,,,,,
W-000635,SignatureDrift,High,11.4,spin_assert_is_held,,,,,,,,
W-000844,SignatureDrift,High,11.4,security_release_secctx,,,,,,,,
W-000021,SignatureDrift,High,11.2,blk_mq_freeze_queue,,,,,,,,
W-000048,SignatureDrift,High,11.2,device_for_each_child,,,,,,,,
W-000073,SignatureDrift,High,11.2,devm_platform_get_and_ioremap_resource,,,,,,,,
W-000076,SignatureDrift,High,11.2,devm_platform_ioremap_resource_byname,,,,,,,,
W-000104,SignatureDrift,High,11.2,fwnode_get_name,,,,,,,,
W-000170,SignatureDrift,High,11.2,lockref_get,,,,,,,,
W-000288,SignatureDrift,High,11.2,pci_dev_get,,,,,,,,
W-000307,SignatureDrift,High,11.2,pci_enable_device,,,,,,,,
