warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000283,SignatureDrift,High,14.6,cs,FALSE_POSITIVE,"Only absent->added signature evidence plus generated binding edges; no old/new C signature, source diff, Rust wrapper use, build log, or wrapper fix supports drift.",FALSE_POSITIVE,"Strict review: the packet shows a new generated binding exposure, not concrete signature drift or stale Rust contract evidence. No oracle evidence is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/added signature evidence without concrete source diff or Rust contract dependence is insufficient under the conservative standard.,,
W-000624,SignatureDrift,High,14.2,ss,FALSE_POSITIVE,"Only absent->added signature evidence plus generated binding edges; no old/new C signature, source diff, Rust wrapper use, build log, or wrapper fix supports drift.",FALSE_POSITIVE,"Strict review: the packet shows a new generated binding exposure, not concrete signature drift or stale Rust contract evidence. No oracle evidence is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/added signature evidence without concrete source diff or Rust contract dependence is insufficient under the conservative standard.,,
W-000612,SignatureDrift,High,13.2,sl,FALSE_POSITIVE,"Only absent->added signature evidence plus generated binding edges; no old/new C signature, source diff, Rust wrapper use, build log, or wrapper fix supports drift.",FALSE_POSITIVE,"Strict review: the packet shows a new generated binding exposure, not concrete signature drift or stale Rust contract evidence. No oracle evidence is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/added signature evidence without concrete source diff or Rust contract dependence is insufficient under the conservative standard.,,
W-000648,SignatureDrift,High,12.8,text_poke,FALSE_POSITIVE,"Only absent->added signature evidence plus generated binding edges; no old/new C signature, source diff, Rust wrapper use, build log, or wrapper fix supports drift.",FALSE_POSITIVE,"Strict review: the packet shows a new generated binding exposure, not concrete signature drift or stale Rust contract evidence. No oracle evidence is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/added signature evidence without concrete source diff or Rust contract dependence is insufficient under the conservative standard.,,
W-000704,FieldDrift,High,12.6,bio,FALSE_POSITIVE,"Field evidence is absent/opaque on one side (0 old fields, 22 new fields); Rust exposure is generated-only and lacks source diff/oracle support.",FALSE_POSITIVE,"Strict review: opaque/absent field extraction for bio is not concrete C drift evidence, and no Rust wrapper or build failure is shown.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/opaque field evidence without concrete source/diff support is insufficient for a true or benign drift label.,,
W-000708,FieldDrift,High,12.6,bpf_prog,FALSE_POSITIVE,"Field evidence is absent/opaque on one side (0 old fields, 14 new fields); Rust exposure is generated-only and lacks source diff/oracle support.",FALSE_POSITIVE,"Strict review: opaque/absent field extraction for bpf_prog is not concrete C drift evidence, and no Rust wrapper or build failure is shown.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/opaque field evidence without concrete source/diff support is insufficient for a true or benign drift label.,,
W-000709,FieldDrift,High,12.6,cgroup,FALSE_POSITIVE,"Field evidence is absent/opaque on one side (1 old fields, 42 new fields); Rust exposure is generated-only and lacks source diff/oracle support.",FALSE_POSITIVE,"Strict review: opaque/absent field extraction for cgroup is not concrete C drift evidence, and no Rust wrapper or build failure is shown.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: absent/opaque field evidence without concrete source/diff support is insufficient for a true or benign drift label.,,
W-000716,FieldDrift,High,12.6,inode,BENIGN_DRIFT,"C field diff is supported (i_write_hint u8_->rw_hint), but Rust evidence is generated bindings only; no safe/unsafe wrapper contract, build break, or wrapper fix depends on it.",BENIGN_DRIFT,"Real field drift for inode, but the packet shows no Rust use of the changed fields beyond bindings and no oracle evidence. Treat as harmless.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: concrete C field drift exists, but Rust impact is not supported beyond generated binding exposure.",,
W-000719,FieldDrift,High,12.6,module,BENIGN_DRIFT,"C field diff is supported (ctors removed; num_ctors removed), but Rust evidence is generated bindings only; no safe/unsafe wrapper contract, build break, or wrapper fix depends on it.",BENIGN_DRIFT,"Real field drift for module, but the packet shows no Rust use of the changed fields beyond bindings and no oracle evidence. Treat as harmless.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: concrete C field drift exists, but Rust impact is not supported beyond generated binding exposure.",,
W-000724,FieldDrift,High,12.6,phy_device,BENIGN_DRIFT,"C fields changed (drv const plus EEE fields), but Rust Device uses opaque/from_raw invariants and other accessors; no build log, wrapper fix, or dependency on changed fields.",BENIGN_DRIFT,"Real phy_device field drift, yet the Rust facts show only opaque lifetime/safety context; changed fields are not tied to a stale safe/unsafe contract.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: concrete C field drift exists, but Rust exposure is robust/opaque and no changed-field contract dependence or oracle evidence is shown.",,
