warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000590,SignatureDrift,High,14.4,ERR_PTR,,,,,,,,
W-000351,SignatureDrift,High,14.0,request_firmware,,,,,,,,
W-000031,SignatureDrift,High,13.4,alloc_pages,,,,,,,,
W-000247,SignatureDrift,High,12.8,firmware_request_nowarn,,,,,,,,
W-000418,FieldDrift,High,12.6,cgroup,,,,,,,,
W-000423,FieldDrift,High,12.6,inode,,,,,,,,
W-000431,FieldDrift,High,12.6,statx,,,,,,,,
W-000136,SignatureDrift,High,12.4,blk_mq_rq_to_pdu,,,,,,,,
W-000141,SignatureDrift,High,12.4,blk_mq_start_request,,,,,,,,
W-000219,SignatureDrift,High,12.4,device_add_disk,,,,,,,,
W-000422,FieldDrift,High,12.4,gendisk,,,,,,,,
W-000276,SignatureDrift,High,12.2,kmap_local_page,,,,,,,,
W-000118,SignatureDrift,High,12.0,blk_mq_end_request,,,,,,,,
W-000210,SignatureDrift,High,11.8,copy_from_user,,,,,,,,
W-000331,SignatureDrift,High,11.8,proc_dointvec,,,,,,,,
W-000349,SignatureDrift,High,11.8,release_firmware,,,,,,,,
W-000007,SignatureDrift,High,11.6,__blk_mq_alloc_disk,,,,,,,,
W-000111,SignatureDrift,High,11.6,blk_mq_alloc_tag_set,,,,,,,,
W-000211,SignatureDrift,High,11.6,copy_to_user,,,,,,,,
W-000380,SignatureDrift,High,11.6,set_capacity,,,,,,,,
W-000602,ErrorDrift,High,11.45,firmware_request_nowarn,TRUE_WRAPPER_FIX,Commit a23b018c3bf6 fixes firmware request_internal soundness and constrains the FwFunc path including firmware_request_nowarn.,TRUE_WRAPPER_FIX,Direct wrapper-fix evidence: a23b018c3bf6 changes rust/kernel/firmware.rs for the firmware_request_nowarn exposure path.,TRUE_WRAPPER_FIX,TRUE_WRAPPER_FIX: a23b018c3bf6 directly fixes the Rust firmware request_internal/FwFunc invariant on the firmware_request_nowarn path.,,
W-000121,SignatureDrift,High,11.4,blk_mq_free_tag_set,,,,,,,,
W-000218,SignatureDrift,High,11.4,del_gendisk,,,,,,,,
W-000237,SignatureDrift,High,11.4,errno_to_blk_status,,,,,,,,
W-000282,SignatureDrift,High,11.4,kunmap_local,,,,,,,,
W-000603,ErrorDrift,High,11.25,request_firmware,,,,,,,,
W-000063,SignatureDrift,High,11.2,bio_chain,,,,,,,,
W-000081,SignatureDrift,High,11.2,bio_split,,,,,,,,
W-000122,SignatureDrift,High,11.2,blk_mq_freeze_queue,,,,,,,,
W-000149,SignatureDrift,High,11.2,blk_mq_unique_tag,,,,,,,,
W-000169,SignatureDrift,High,11.2,blk_rq_map_user,,,,,,,,
W-000200,SignatureDrift,High,11.2,block_size,,,,,,,,
W-000248,SignatureDrift,High,11.2,firmware_request_platform,,,,,,,,
W-000302,SignatureDrift,High,11.2,mempool_free,,,,,,,,
W-000352,SignatureDrift,High,11.2,request_firmware_direct,,,,,,,,
W-000385,SignatureDrift,High,11.2,submit_bio,,,,,,,,
W-000390,SignatureDrift,High,11.2,sync_blockdev,,,,,,,,
W-000021,SignatureDrift,High,11.0,__register_blkdev,,,,,,,,
W-000022,SignatureDrift,High,11.0,__sbitmap_queue_get,,,,,,,,
W-000024,SignatureDrift,High,11.0,__skb_get_hash,,,,,,,,
W-000054,SignatureDrift,High,11.0,bio_add_folio,,,,,,,,
W-000061,SignatureDrift,High,11.0,bio_associate_blkg,,,,,,,,
W-000067,SignatureDrift,High,11.0,bio_copy_data,,,,,,,,
W-000072,SignatureDrift,High,11.0,bio_init,,,,,,,,
W-000095,SignatureDrift,High,11.0,blk_execute_rq,,,,,,,,
W-000108,SignatureDrift,High,11.0,blk_mq_alloc_request,,,,,,,,
W-000112,SignatureDrift,High,11.0,blk_mq_complete_request,,,,,,,,
W-000115,SignatureDrift,High,11.0,blk_mq_delay_run_hw_queue,,,,,,,,
W-000123,SignatureDrift,High,11.0,blk_mq_freeze_queue_wait,,,,,,,,
W-000130,SignatureDrift,High,11.0,blk_mq_quiesce_queue,,,,,,,,
W-000137,SignatureDrift,High,11.0,blk_mq_run_hw_queue,,,,,,,,
W-000139,SignatureDrift,High,11.0,blk_mq_start_hw_queue,,,,,,,,
W-000142,SignatureDrift,High,11.0,blk_mq_start_stopped_hw_queue,,,,,,,,
W-000144,SignatureDrift,High,11.0,blk_mq_stop_hw_queue,,,,,,,,
W-000170,SignatureDrift,High,11.0,blk_rq_map_user_io,,,,,,,,
W-000180,SignatureDrift,High,11.0,blk_start_plug,,,,,,,,
W-000203,SignatureDrift,High,11.0,btf_header,,,,,,,,
