warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000398,SignatureDrift,High,14.6,__alloc_size,FALSE_POSITIVE,"__alloc_size is an allocation attribute/indicator, not a Rust-exposed callable API here; old/new snippets attach to allocation helpers. C-indicator-only exposure; no oracle evidence.",FALSE_POSITIVE,The warning is mismapped to an attribute/indicator and lacks a Rust binding/helper exposure path for __alloc_size. No build log or wrapper-fix evidence supports TRUE_*.,FALSE_POSITIVE,FALSE_POSITIVE: evidence maps __alloc_size to C indicator/helper snippets rather than a concrete Rust-exposed API drift; no build or wrapper-fix oracle.,,
W-000210,FieldDrift,High,12.6,bio,BENIGN_DRIFT,"Concrete field drift for bio (adds __bindgen_anon_2; removes bi_cookie) is shown, but Rust evidence is GENERATED_FROM-only binding exposure. No safe wrapper/unsafe contract dependence or oracle evidence.",BENIGN_DRIFT,"Real generated struct layout drift for bio, but only binding exposure is shown; no Rust abstraction depends on the changed fields and no build/fix oracle exists.",BENIGN_DRIFT,"BENIGN_DRIFT: concrete bio field drift is present, but evidence is generated-binding only with no Rust contract dependence or oracle.",,
W-000223,FieldDrift,High,12.6,kunit,BENIGN_DRIFT,"Concrete field drift for kunit (adds last_seen) is shown, but Rust evidence is GENERATED_FROM-only binding exposure. No safe wrapper/unsafe contract dependence or oracle evidence.",BENIGN_DRIFT,"Real generated struct layout drift for kunit, but only binding exposure is shown; no Rust abstraction depends on the changed fields and no build/fix oracle exists.",BENIGN_DRIFT,"BENIGN_DRIFT: concrete kunit field drift is present, but evidence is generated-binding only with no Rust contract dependence or oracle.",,
W-000225,FieldDrift,High,12.6,led_trigger,BENIGN_DRIFT,"Concrete field drift for led_trigger (adds brightness) is shown, but Rust evidence is GENERATED_FROM-only binding exposure. No safe wrapper/unsafe contract dependence or oracle evidence.",BENIGN_DRIFT,"Real generated struct layout drift for led_trigger, but only binding exposure is shown; no Rust abstraction depends on the changed fields and no build/fix oracle exists.",BENIGN_DRIFT,"BENIGN_DRIFT: concrete led_trigger field drift is present, but evidence is generated-binding only with no Rust contract dependence or oracle.",,
W-000231,FieldDrift,High,12.6,statx,BENIGN_DRIFT,"Concrete field drift for statx (adds stx_subvol) is shown, but Rust evidence is GENERATED_FROM-only binding exposure. No safe wrapper/unsafe contract dependence or oracle evidence.",BENIGN_DRIFT,"Real generated struct layout drift for statx, but only binding exposure is shown; no Rust abstraction depends on the changed fields and no build/fix oracle exists.",BENIGN_DRIFT,"BENIGN_DRIFT: concrete statx field drift is present, but evidence is generated-binding only with no Rust contract dependence or oracle.",,
W-000036,SignatureDrift,High,11.8,alloc_pages,FALSE_POSITIVE,Only present->removed state is shown for alloc_pages; warnings artifacts lack concrete old/new C signature or source diff. GENERATED_FROM-only binding exposure; no oracle evidence.,FALSE_POSITIVE,Unsupported add/remove warning for alloc_pages: no concrete C signature/source diff or Rust contract dependence is provided. GENERATED_FROM-only binding exposure; no build/fix oracle.,FALSE_POSITIVE,FALSE_POSITIVE: alloc_pages has only presence-state evidence (present->removed) without concrete C source/signature support; GENERATED_FROM-only binding exposure; no TRUE_* oracle.,,
W-000113,SignatureDrift,High,11.4,kmem_cache_alloc,FALSE_POSITIVE,Only present->removed state is shown for kmem_cache_alloc; warnings artifacts lack concrete old/new C signature or source diff. GENERATED_FROM-only binding exposure; no oracle evidence.,FALSE_POSITIVE,Unsupported add/remove warning for kmem_cache_alloc: no concrete C signature/source diff or Rust contract dependence is provided. GENERATED_FROM-only binding exposure; no build/fix oracle.,FALSE_POSITIVE,FALSE_POSITIVE: kmem_cache_alloc has only presence-state evidence (present->removed) without concrete C source/signature support; GENERATED_FROM-only binding exposure; no TRUE_* oracle.,,
W-000193,SignatureDrift,High,11.4,vmalloc,FALSE_POSITIVE,Only present->removed state is shown for vmalloc; warnings artifacts lack concrete old/new C signature or source diff. GENERATED_FROM-only binding exposure; no oracle evidence.,FALSE_POSITIVE,Unsupported add/remove warning for vmalloc: no concrete C signature/source diff or Rust contract dependence is provided. GENERATED_FROM-only binding exposure; no build/fix oracle.,FALSE_POSITIVE,FALSE_POSITIVE: vmalloc has only presence-state evidence (present->removed) without concrete C source/signature support; GENERATED_FROM-only binding exposure; no TRUE_* oracle.,,
W-000020,SignatureDrift,High,11.2,__kmalloc,FALSE_POSITIVE,Only present->removed state is shown for __kmalloc; warnings artifacts lack concrete old/new C signature or source diff. mixed indicator/generated-binding exposure; no oracle evidence.,FALSE_POSITIVE,Unsupported add/remove warning for __kmalloc: no concrete C signature/source diff or Rust contract dependence is provided. mixed indicator/generated-binding exposure; no build/fix oracle.,FALSE_POSITIVE,FALSE_POSITIVE: __kmalloc has only presence-state evidence (present->removed) without concrete C source/signature support; mixed indicator/generated-binding exposure; no TRUE_* oracle.,,
W-000121,SignatureDrift,High,11.2,kmemdup,FALSE_POSITIVE,Only present->removed state is shown for kmemdup; warnings artifacts lack concrete old/new C signature or source diff. GENERATED_FROM-only binding exposure; no oracle evidence.,FALSE_POSITIVE,Unsupported add/remove warning for kmemdup: no concrete C signature/source diff or Rust contract dependence is provided. GENERATED_FROM-only binding exposure; no build/fix oracle.,FALSE_POSITIVE,FALSE_POSITIVE: kmemdup has only presence-state evidence (present->removed) without concrete C source/signature support; GENERATED_FROM-only binding exposure; no TRUE_* oracle.,,
W-000031,SignatureDrift,High,11.0,__vmalloc,FALSE_POSITIVE,Only present->removed state is shown for __vmalloc; warnings artifacts lack concrete old/new C signature or source diff. GENERATED_FROM-only binding exposure; no oracle evidence.,FALSE_POSITIVE,Unsupported add/remove warning for __vmalloc: no concrete C signature/source diff or Rust contract dependence is provided. GENERATED_FROM-only binding exposure; no build/fix oracle.,FALSE_POSITIVE,FALSE_POSITIVE: __vmalloc has only presence-state evidence (present->removed) without concrete C source/signature support; GENERATED_FROM-only binding exposure; no TRUE_* oracle.,,
