warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000590,SignatureDrift,High,14.4,ERR_PTR,FALSE_POSITIVE,"ERR_PTR helper binding is unchanged; the reported -ENODEV to -EINVAL evidence is behavior-indicator aggregation from other functions, not an ERR_PTR signature drift.",FALSE_POSITIVE,"The packet mismaps ERR_PTR return indicators from unrelated callers as a signature change. No concrete ERR_PTR API drift, build breakage, or matching wrapper fix is shown.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: ERR_PTR itself keeps the same helper signature; the warning is a mismapped behavior-indicator aggregate, not supported API drift.",,
W-000351,SignatureDrift,High,14.0,request_firmware,TRUE_WRAPPER_FIX,The firmware wrapper fix a23b018c3bf6 changes rust/kernel/firmware.rs so request_internal uses an invariant-bearing FwFunc for request_firmware; this directly addresses the same Rust exposure path.,TRUE_WRAPPER_FIX,A concrete Rust wrapper-fix diff exists: a23b018c3bf6 fixes request_internal soundness by constraining FwFunc around request_firmware. No build oracle is needed for TRUE_WRAPPER_FIX.,TRUE_WRAPPER_FIX,Adjudicated TRUE_WRAPPER_FIX: commit a23b018c3bf6 fixes the firmware request_internal wrapper contract for the same symbol/exposure path (request_firmware); no build-breakage evidence is present.,,
W-000031,SignatureDrift,High,13.4,alloc_pages,FALSE_POSITIVE,"The row claims alloc_pages was absent then added, but the packet/source evidence does not support a relevant C API drift; it is generated binding exposure with no oracle.",FALSE_POSITIVE,"alloc_pages lacks concrete old/new C drift tied to Rust. Existing source or unsupported binding-only exposure prevents a TRUE label, and no wrapper/build oracle is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: the absent-to-added claim for alloc_pages is unsupported as C API drift and has no direct build or wrapper-fix oracle.,,
W-000247,SignatureDrift,High,12.8,firmware_request_nowarn,TRUE_WRAPPER_FIX,The firmware wrapper fix a23b018c3bf6 changes rust/kernel/firmware.rs so request_internal uses an invariant-bearing FwFunc for firmware_request_nowarn; this directly addresses the same Rust exposure path.,TRUE_WRAPPER_FIX,A concrete Rust wrapper-fix diff exists: a23b018c3bf6 fixes request_internal soundness by constraining FwFunc around firmware_request_nowarn. No build oracle is needed for TRUE_WRAPPER_FIX.,TRUE_WRAPPER_FIX,Adjudicated TRUE_WRAPPER_FIX: commit a23b018c3bf6 fixes the firmware request_internal wrapper contract for the same symbol/exposure path (firmware_request_nowarn); no build-breakage evidence is present.,,
W-000418,FieldDrift,High,12.6,cgroup,BENIGN_DRIFT,"Old/new generated field lists for cgroup differ, but Rust exposure is generated bindings only or lacks field-use dependence. No build or wrapper-fix oracle is shown.",BENIGN_DRIFT,"cgroup has field/layout drift evidence, but the packet does not show a Rust safe abstraction depending on the changed fields. This is harmless for the shown Rust exposure.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: cgroup field drift is real at the binding/source level, but no stale Rust field/layout contract, build breakage, or wrapper fix is supported.",,
W-000423,FieldDrift,High,12.6,inode,BENIGN_DRIFT,"Old/new generated field lists for inode differ, but Rust exposure is generated bindings only or lacks field-use dependence. No build or wrapper-fix oracle is shown.",BENIGN_DRIFT,"inode has field/layout drift evidence, but the packet does not show a Rust safe abstraction depending on the changed fields. This is harmless for the shown Rust exposure.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: inode field drift is real at the binding/source level, but no stale Rust field/layout contract, build breakage, or wrapper fix is supported.",,
W-000431,FieldDrift,High,12.6,statx,BENIGN_DRIFT,"Old/new generated field lists for statx differ, but Rust exposure is generated bindings only or lacks field-use dependence. No build or wrapper-fix oracle is shown.",BENIGN_DRIFT,"statx has field/layout drift evidence, but the packet does not show a Rust safe abstraction depending on the changed fields. This is harmless for the shown Rust exposure.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: statx field drift is real at the binding/source level, but no stale Rust field/layout contract, build breakage, or wrapper fix is supported.",,
W-000136,SignatureDrift,High,12.4,blk_mq_rq_to_pdu,FALSE_POSITIVE,"The row claims blk_mq_rq_to_pdu was absent then added, but the packet/source evidence does not support a relevant C API drift; it is generated binding exposure with no oracle.",FALSE_POSITIVE,"blk_mq_rq_to_pdu lacks concrete old/new C drift tied to Rust. Existing source or unsupported binding-only exposure prevents a TRUE label, and no wrapper/build oracle is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: the absent-to-added claim for blk_mq_rq_to_pdu is unsupported as C API drift and has no direct build or wrapper-fix oracle.,,
W-000141,SignatureDrift,High,12.4,blk_mq_start_request,FALSE_POSITIVE,"The row claims blk_mq_start_request was absent then added, but the packet/source evidence does not support a relevant C API drift; it is generated binding exposure with no oracle.",FALSE_POSITIVE,"blk_mq_start_request lacks concrete old/new C drift tied to Rust. Existing source or unsupported binding-only exposure prevents a TRUE label, and no wrapper/build oracle is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: the absent-to-added claim for blk_mq_start_request is unsupported as C API drift and has no direct build or wrapper-fix oracle.,,
W-000219,SignatureDrift,High,12.4,device_add_disk,FALSE_POSITIVE,"The row claims device_add_disk was absent then added, but the packet/source evidence does not support a relevant C API drift; it is generated binding exposure with no oracle.",FALSE_POSITIVE,"device_add_disk lacks concrete old/new C drift tied to Rust. Existing source or unsupported binding-only exposure prevents a TRUE label, and no wrapper/build oracle is present.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: the absent-to-added claim for device_add_disk is unsupported as C API drift and has no direct build or wrapper-fix oracle.,,
