warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000307,SignatureDrift,High,14.6,sh,,,,,,,,
W-000311,SignatureDrift,High,13.6,sl,,,,,,,,
W-000287,SignatureDrift,High,13.0,ps,,,,,,,,
W-000353,FieldDrift,High,12.6,bio,,,,,,,,
W-000355,FieldDrift,High,12.6,bpf_prog,,,,,,,,
W-000359,FieldDrift,High,12.6,cgroup,,,,,,,,
W-000362,FieldDrift,High,12.6,device,,,,,,,,
W-000363,FieldDrift,High,12.6,drm_file,,,,,,,,
W-000370,FieldDrift,High,12.6,irq_chip,,,,,,,,
W-000381,FieldDrift,High,12.6,pci_dev,,,,,,,,
W-000384,FieldDrift,High,12.6,phy_device,,,,,,,,
W-000385,FieldDrift,High,12.6,phy_driver,,,,,,,,
W-000387,FieldDrift,High,12.6,pid_namespace,,,,,,,,
W-000388,FieldDrift,High,12.6,platform_device,,,,,,,,
W-000401,FieldDrift,High,12.6,usb_device,,,,,,,,
W-000376,FieldDrift,High,12.4,mdio_device,,,,,,,,
W-000400,FieldDrift,High,12.4,taskstats,,,,,,,,
W-000614,SignatureDrift,High,12.2,rust_helper___spin_lock_init,,,,,,,,
W-000373,FieldDrift,High,12.0,kernfs_node,,,,,,,,
W-000730,SignatureDrift,High,12.0,rust_helper_refcount_dec,,,,,,,,
W-000093,SignatureDrift,High,11.8,dma_set_max_seg_size,,,,,,,,
W-000316,SignatureDrift,High,11.8,soc_device_unregister,,,,,,,,
W-000604,SignatureDrift,High,11.8,rust_helper_ERR_PTR,,,,,,,,
W-000605,SignatureDrift,High,11.8,rust_helper_IS_ERR,,,,,,,,
W-000606,SignatureDrift,High,11.8,rust_helper_PTR_ERR,,,,,,,,
W-000655,SignatureDrift,High,11.8,rust_helper_drm_gem_object_get,,,,,,,,
W-000656,SignatureDrift,High,11.8,rust_helper_drm_gem_object_put,,,,,,,,
W-000662,SignatureDrift,High,11.8,rust_helper_fwnode_handle_put,,,,,,,,
W-000699,SignatureDrift,High,11.8,rust_helper_mutex_destroy,,,,,,,,
W-000700,SignatureDrift,High,11.8,rust_helper_mutex_lock,,,,,,,,
W-000720,SignatureDrift,High,11.8,rust_helper_rcu_read_lock,,,,,,,,
W-000731,SignatureDrift,High,11.8,rust_helper_refcount_dec_and_test,,,,,,,,
W-000732,SignatureDrift,High,11.8,rust_helper_refcount_inc,,,,,,,,
W-000736,SignatureDrift,High,11.8,rust_helper_regulator_get,,,,,,,,
W-000739,SignatureDrift,High,11.8,rust_helper_regulator_put,,,,,,,,
W-000764,SignatureDrift,High,11.8,rust_helper_spin_lock,,,,,,,,
W-000227,SignatureDrift,High,11.6,kswapd_clear_hopeless,,,,,,,,
W-000314,SignatureDrift,High,11.6,soc_device_register,,,,,,,,
W-000399,FieldDrift,High,11.6,task_struct,,,,,,,,
W-000023,SignatureDrift,High,11.4,alloc_io_pgtable_ops,,,,,,,,
