warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000346,SignatureDrift,High,14.6,refcount_dec,,,,,,,,
W-000362,SignatureDrift,High,14.6,sha256,,,,,,,,
W-000370,SignatureDrift,High,14.0,sha512,,,,,,,,
W-000422,FieldDrift,High,13.6,drm_device,,,,,,,,
W-000259,SignatureDrift,High,13.4,devm_regulator_get_enable,,,,,,,,
W-000359,SignatureDrift,High,13.4,sha224,,,,,,,,
W-000367,SignatureDrift,High,13.4,sha384,,,,,,,,
W-000712,NullabilityDrift,High,13.3,debugfs_create_dir,,,,,,,,
W-000260,SignatureDrift,High,12.8,devm_regulator_get_enable_optional,,,,,,,,
W-000347,SignatureDrift,High,12.8,refcount_set,,,,,,,,
W-000025,SignatureDrift,High,12.6,atomic64_add,,,,,,,,
W-000110,SignatureDrift,High,12.6,atomic_add,,,,,,,,
W-000202,SignatureDrift,High,12.6,clear_bit,,,,,,,,
W-000406,FieldDrift,High,12.6,bio,,,,,,,,
W-000409,FieldDrift,High,12.6,bpf_attr__bindgen_ty_1,,,,,,,,
W-000411,FieldDrift,High,12.6,bpf_map,,,,,,,,
W-000415,FieldDrift,High,12.6,bpf_prog,,,,,,,,
W-000421,FieldDrift,High,12.6,dentry,,,,,,,,
W-000424,FieldDrift,High,12.6,file,,,,,,,,
W-000429,FieldDrift,High,12.6,inode,,,,,,,,
W-000431,FieldDrift,High,12.6,kunit,,,,,,,,
W-000432,FieldDrift,High,12.6,kunit_case,,,,,,,,
W-000437,FieldDrift,High,12.6,page,,,,,,,,
W-000126,SignatureDrift,High,12.4,atomic_dec,,,,,,,,
W-000226,SignatureDrift,High,12.4,debugfs_create_dir,,,,,,,,
W-000330,SignatureDrift,High,12.4,page_to_nid,,,,,,,,
W-000355,SignatureDrift,High,12.4,set_bit,,,,,,,,
W-000403,FieldDrift,High,12.4,arch_uprobe,,,,,,,,
W-000003,SignatureDrift,High,12.2,__clear_bit,,,,,,,,
W-000041,SignatureDrift,High,12.2,atomic64_dec,,,,,,,,
W-000054,SignatureDrift,High,12.2,atomic64_fetch_and,,,,,,,,
W-000082,SignatureDrift,High,12.2,atomic64_inc,,,,,,,,
W-000139,SignatureDrift,High,12.2,atomic_fetch_and,,,,,,,,
W-000167,SignatureDrift,High,12.2,atomic_inc,,,,,,,,
W-000697,SignatureDrift,High,12.2,queue_delayed_work_on,,,,,,,,
W-000698,SignatureDrift,High,12.2,queue_work_on,,,,,,,,
W-000710,SignatureDrift,High,12.2,vma_lookup,,,,,,,,
W-000012,SignatureDrift,High,12.0,__set_bit,,,,,,,,
W-000227,SignatureDrift,High,12.0,debugfs_create_file_full,,,,,,,,
W-000277,SignatureDrift,High,12.0,hmac_sha224,,,,,,,,
W-000282,SignatureDrift,High,12.0,hmac_sha256,,,,,,,,
W-000287,SignatureDrift,High,12.0,hmac_sha384,,,,,,,,
W-000292,SignatureDrift,High,12.0,hmac_sha512,,,,,,,,
W-000317,SignatureDrift,High,12.0,kvrealloc_node_align,,,,,,,,
W-000328,SignatureDrift,High,12.0,mt_init_flags,,,,,,,,
W-000407,FieldDrift,High,12.0,blk_mq_tag_set,,,,,,,,
W-000419,FieldDrift,High,12.0,cgroup_subsys,,,,,,,,
W-000095,SignatureDrift,High,11.8,atomic64_sub,,,,,,,,
W-000180,SignatureDrift,High,11.8,atomic_sub,,,,,,,,
W-000212,SignatureDrift,High,11.8,cpu_relax,,,,,,,,
W-000256,SignatureDrift,High,11.8,debugfs_remove,,,,,,,,
W-000337,SignatureDrift,High,11.8,pci_dev_id,,,,,,,,
W-000356,SignatureDrift,High,11.8,sg_dma_address,,,,,,,,
W-000358,SignatureDrift,High,11.8,sg_next,,,,,,,,
W-000675,SignatureDrift,High,11.8,drm_bridge_get,,,,,,,,
W-000049,SignatureDrift,High,11.6,atomic64_fetch_add,,,,,,,,
W-000134,SignatureDrift,High,11.6,atomic_fetch_add,,,,,,,,
W-000200,SignatureDrift,High,11.6,bitmap_copy_and_extend,,,,,,,,
W-000274,SignatureDrift,High,11.6,folio_mapping,,,,,,,,
W-000357,SignatureDrift,High,11.6,sg_dma_len,,,,,,,,
W-000373,SignatureDrift,High,11.6,smp_mb,,,,,,,,
W-000374,SignatureDrift,High,11.6,smp_rmb,,,,,,,,
W-000375,SignatureDrift,High,11.6,smp_wmb,,,,,,,,
W-000026,SignatureDrift,High,11.4,atomic64_add_negative,,,,,,,,
W-000030,SignatureDrift,High,11.4,atomic64_add_return,,,,,,,,
W-000037,SignatureDrift,High,11.4,atomic64_cmpxchg,,,,,,,,
W-000044,SignatureDrift,High,11.4,atomic64_dec_return,,,,,,,,
W-000058,SignatureDrift,High,11.4,atomic64_fetch_andnot,,,,,,,,
W-000062,SignatureDrift,High,11.4,atomic64_fetch_dec,,,,,,,,
W-000066,SignatureDrift,High,11.4,atomic64_fetch_inc,,,,,,,,
W-000070,SignatureDrift,High,11.4,atomic64_fetch_or,,,,,,,,
W-000074,SignatureDrift,High,11.4,atomic64_fetch_sub,,,,,,,,
W-000078,SignatureDrift,High,11.4,atomic64_fetch_xor,,,,,,,,
W-000085,SignatureDrift,High,11.4,atomic64_inc_return,,,,,,,,
W-000097,SignatureDrift,High,11.4,atomic64_sub_return,,,,,,,,
W-000101,SignatureDrift,High,11.4,atomic64_try_cmpxchg,,,,,,,,
W-000105,SignatureDrift,High,11.4,atomic64_xchg,,,,,,,,
W-000111,SignatureDrift,High,11.4,atomic_add_negative,,,,,,,,
W-000115,SignatureDrift,High,11.4,atomic_add_return,,,,,,,,
W-000122,SignatureDrift,High,11.4,atomic_cmpxchg,,,,,,,,
W-000129,SignatureDrift,High,11.4,atomic_dec_return,,,,,,,,
W-000143,SignatureDrift,High,11.4,atomic_fetch_andnot,,,,,,,,
W-000147,SignatureDrift,High,11.4,atomic_fetch_dec,,,,,,,,
W-000151,SignatureDrift,High,11.4,atomic_fetch_inc,,,,,,,,
W-000155,SignatureDrift,High,11.4,atomic_fetch_or,,,,,,,,
W-000159,SignatureDrift,High,11.4,atomic_fetch_sub,,,,,,,,
W-000163,SignatureDrift,High,11.4,atomic_fetch_xor,,,,,,,,
W-000170,SignatureDrift,High,11.4,atomic_inc_return,,,,,,,,
W-000182,SignatureDrift,High,11.4,atomic_sub_return,,,,,,,,
W-000186,SignatureDrift,High,11.4,atomic_try_cmpxchg,,,,,,,,
W-000190,SignatureDrift,High,11.4,atomic_xchg,,,,,,,,
W-000218,SignatureDrift,High,11.4,debugfs_attr_write,,,,,,,,
W-000251,SignatureDrift,High,11.4,debugfs_lookup,,,,,,,,
W-000263,SignatureDrift,High,11.4,dma_unmap_sgtable,,,,,,,,
W-000321,SignatureDrift,High,11.4,list_lru_walk,,,,,,,,
W-000339,SignatureDrift,High,11.4,pci_resource_start,,,,,,,,
W-000692,SignatureDrift,High,11.4,memcpy,,,,,,,,
W-000711,ErrorDrift,High,11.3,debugfs_create_dir,FALSE_POSITIVE,"Old v6.17 source already contains the same indicator (return ERR_PTR(-ENODEV);); old_indicators=[] is an extraction miss, not drift.",FALSE_POSITIVE,Claimed ErrorDrift is unsupported: the same C indicator is present before and after; Rust evidence cannot prove drift.,FALSE_POSITIVE,FALSE_POSITIVE: old and new sources both contain the warned indicator for debugfs_create_dir; no build or direct drift evidence.,,
W-000208,SignatureDrift,High,11.2,copy_pid_ns,,,,,,,,
W-000222,SignatureDrift,High,11.2,debugfs_create_automount,,,,,,,,
W-000434,FieldDrift,High,11.0,ma_state,,,,,,,,
W-000408,FieldDrift,Medium,9.2,blk_mq_tags,,,,,,,,
W-000427,FieldDrift,Medium,9.0,folio__bindgen_ty_1__bindgen_ty_1,,,,,,,,
W-000435,FieldDrift,Medium,9.0,mm_struct__bindgen_ty_1,,,,,,,,
W-000436,FieldDrift,Medium,9.0,ns_common,,,,,,,,
W-000440,FieldDrift,Medium,9.0,ptdesc,,,,,,,,
W-000404,FieldDrift,Medium,8.8,attribute_group,,,,,,,,
W-000405,FieldDrift,Medium,8.8,bin_attribute,,,,,,,,
W-000410,FieldDrift,Medium,8.8,bpf_attr__bindgen_ty_4,,,,,,,,
W-000412,FieldDrift,Medium,8.8,bpf_map_info,,,,,,,,
W-000413,FieldDrift,Medium,8.8,bpf_map_ops,,,,,,,,
W-000414,FieldDrift,Medium,8.8,bpf_map_owner,,,,,,,,
W-000416,FieldDrift,Medium,8.8,bpf_prog_aux,,,,,,,,
W-000417,FieldDrift,Medium,8.8,btf_record,,,,,,,,
W-000418,FieldDrift,Medium,8.8,cgroup_freezer_state,,,,,,,,
W-000420,FieldDrift,Medium,8.8,debugfs_regset32,,,,,,,,
W-000423,FieldDrift,Medium,8.8,drm_gem_object__bindgen_ty_1,,,,,,,,
W-000425,FieldDrift,Medium,8.8,files_struct,,,,,,,,
W-000426,FieldDrift,Medium,8.8,flowi_common,,,,,,,,
W-000428,FieldDrift,Medium,8.8,hrtimer_clock_base,,,,,,,,
W-000658,MacroConstDrift,Medium,8.2,krealloc,,,,,,,,
W-000661,MacroConstDrift,Medium,8.2,kvrealloc,,,,,,,,
W-000455,MacroConstDrift,Medium,8.0,SKB_GSO_TCP_FIXEDID,,,,,,,,
W-000460,MacroConstDrift,Medium,8.0,TIF_NEED_RESCHED,,,,,,,,
W-000494,MacroConstDrift,Medium,8.0,req_op_REQ_OP_ZONE_RESET,,,,,,,,
W-000450,MacroConstDrift,Medium,7.8,ACPI_CA_VERSION,,,,,,,,
W-000451,MacroConstDrift,Medium,7.8,AE_CODE_AML_MAX,,,,,,,,
W-000452,MacroConstDrift,Medium,7.8,ETHTOOL_A_FEC_STAT_MAX,,,,,,,,
W-000453,MacroConstDrift,Medium,7.8,MSR_AMD64_SNP_RESV_BIT,,,,,,,,
W-000454,MacroConstDrift,Medium,7.8,QUEUE_FLAG_MAX,,,,,,,,
W-000456,MacroConstDrift,Medium,7.8,TIF_ADDR32,,,,,,,,
W-000457,MacroConstDrift,Medium,7.8,TIF_BLOCKSTEP,,,,,,,,
W-000458,MacroConstDrift,Medium,7.8,TIF_MEMDIE,,,,,,,,
W-000459,MacroConstDrift,Medium,7.8,TIF_NEED_FPU_LOAD,,,,,,,,
W-000461,MacroConstDrift,Medium,7.8,TIF_NEED_RESCHED_LAZY,,,,,,,,
W-000462,MacroConstDrift,Medium,7.8,TIF_NOCPUID,,,,,,,,
W-000463,MacroConstDrift,Medium,7.8,TIF_NOTIFY_RESUME,,,,,,,,
W-000464,MacroConstDrift,Medium,7.8,TIF_NOTIFY_SIGNAL,,,,,,,,
W-000465,MacroConstDrift,Medium,7.8,TIF_NOTSC,,,,,,,,
W-000466,MacroConstDrift,Medium,7.8,TIF_PATCH_PENDING,,,,,,,,
W-000223,SignatureDrift,High,11.2,debugfs_create_blob,,,,,,,,
W-000230,SignatureDrift,High,11.2,debugfs_create_file_unsafe,,,,,,,,
W-000234,SignatureDrift,High,11.2,debugfs_create_symlink,,,,,,,,
W-000311,SignatureDrift,High,11.2,krealloc,,,,,,,,
W-000312,SignatureDrift,High,11.2,krealloc_node_align,,,,,,,,
W-000316,SignatureDrift,High,11.2,kvrealloc,,,,,,,,
W-000320,SignatureDrift,High,11.2,list_lru_count,,,,,,,,
W-000348,SignatureDrift,High,11.2,request_irq,,,,,,,,
W-000380,SignatureDrift,High,11.2,task_work_cancel,,,,,,,,
W-000668,SignatureDrift,High,11.2,copy_pid_ns,,,,,,,,
W-000035,SignatureDrift,High,11.0,atomic64_and,,,,,,,,
W-000091,SignatureDrift,High,11.0,atomic64_read,,,,,,,,
W-000093,SignatureDrift,High,11.0,atomic64_set,,,,,,,,
W-000120,SignatureDrift,High,11.0,atomic_and,,,,,,,,
W-000176,SignatureDrift,High,11.0,atomic_read,,,,,,,,
W-000178,SignatureDrift,High,11.0,atomic_set,,,,,,,,
W-000217,SignatureDrift,High,11.0,debugfs_attr_read,,,,,,,,
W-000219,SignatureDrift,High,11.0,debugfs_attr_write_signed,,,,,,,,
W-000236,SignatureDrift,High,11.0,debugfs_create_u32,,,,,,,,
W-000254,SignatureDrift,High,11.0,debugfs_read_file_bool,,,,,,,,
