warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000200,FieldDrift,High,12.6,file,BENIGN_DRIFT,"Real field/layout drift (field order changed), with only generated binding exposure and no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (field order changed), with only generated binding exposure and no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (field order changed), with only generated binding exposure and no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000201,FieldDrift,High,12.6,folio,BENIGN_DRIFT,"Real field/layout drift (added __bindgen_anon_4), with only generated binding exposure and no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (added __bindgen_anon_4), with only generated binding exposure and no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (added __bindgen_anon_4), with only generated binding exposure and no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000211,FieldDrift,High,12.6,module,BENIGN_DRIFT,"Real field/layout drift (added its_num_pages, its_page_array), with only generated binding exposure and no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (added its_num_pages, its_page_array), with only generated binding exposure and no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (added its_num_pages, its_page_array), with only generated binding exposure and no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000217,FieldDrift,High,12.6,pci_dev,BENIGN_DRIFT,"Real field/layout drift (added rebar_cap; type/layout changes in _bitfield_4), but Rust edges do not tie changed fields to a safety contract; no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (added rebar_cap; type/layout changes in _bitfield_4), but Rust edges do not tie changed fields to a safety contract; no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (added rebar_cap; type/layout changes in _bitfield_4), but Rust edges do not tie changed fields to a safety contract; no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000221,FieldDrift,High,12.6,phy_device,BENIGN_DRIFT,"Real field/layout drift (added eee_disabled_modes; removed eee_broken_modes), but Rust edges do not tie changed fields to a safety contract; no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (added eee_disabled_modes; removed eee_broken_modes), but Rust edges do not tie changed fields to a safety contract; no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (added eee_disabled_modes; removed eee_broken_modes), but Rust edges do not tie changed fields to a safety contract; no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000237,FieldDrift,High,12.6,zone,BENIGN_DRIFT,"Real field/layout drift (added trylock_free_pages; type/layout changes in __bindgen_padding_1, vm_stat), with only generated binding exposure and no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (added trylock_free_pages; type/layout changes in __bindgen_padding_1, vm_stat), with only generated binding exposure and no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (added trylock_free_pages; type/layout changes in __bindgen_padding_1, vm_stat), with only generated binding exposure and no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000610,NullabilityDrift,High,12.6,dma_alloc_attrs,FALSE_POSITIVE,"v6.14 and v6.15 dma_alloc_attrs stubs both return NULL, and Rust maps null to ENOMEM; no new drift.",FALSE_POSITIVE,"v6.14 and v6.15 dma_alloc_attrs stubs both return NULL, and Rust maps null to ENOMEM; no new drift. Conservative review rejects unsupported C drift.",FALSE_POSITIVE,"v6.14 and v6.15 dma_alloc_attrs stubs both return NULL, and Rust maps null to ENOMEM; no new drift. Final label is false positive because the claimed C drift is unsupported or contradicted.",,
W-000230,FieldDrift,High,12.4,taskstats,BENIGN_DRIFT,"Real field/layout drift (field order changed), with only generated binding exposure and no oracle evidence.",BENIGN_DRIFT,"Real field/layout drift (field order changed), with only generated binding exposure and no oracle evidence. No TRUE_* threshold is met.",BENIGN_DRIFT,"Real field/layout drift (field order changed), with only generated binding exposure and no oracle evidence. Final label is benign because build-breakage, wrapper-fix, and Rust contract-dependence evidence are absent.",,
W-000569,SignatureDrift,High,12.2,kmap_local_page,FALSE_POSITIVE,C evidence is a call-expression/parser artifact; v6.14 and v6.15 kmap_local_page prototypes are unchanged.,FALSE_POSITIVE,C evidence is a call-expression/parser artifact; v6.14 and v6.15 kmap_local_page prototypes are unchanged. Conservative review rejects unsupported C drift.,FALSE_POSITIVE,C evidence is a call-expression/parser artifact; v6.14 and v6.15 kmap_local_page prototypes are unchanged. Final label is false positive because the claimed C drift is unsupported or contradicted.,,
W-000100,SignatureDrift,High,12.0,lockdep_unregister_key,FALSE_POSITIVE,"Warning says absent->added, but v6.14 already has lockdep_unregister_key; C drift unsupported.",FALSE_POSITIVE,"Warning says absent->added, but v6.14 already has lockdep_unregister_key; C drift unsupported. Conservative review rejects unsupported C drift.",FALSE_POSITIVE,"Warning says absent->added, but v6.14 already has lockdep_unregister_key; C drift unsupported. Final label is false positive because the claimed C drift is unsupported or contradicted.",,
