warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000122,FieldDrift,High,12.6,bio,BENIGN_DRIFT,"Concrete field drift is shown (removed __bindgen_anon_2). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (removed __bindgen_anon_2), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (removed __bindgen_anon_2), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000128,FieldDrift,High,12.6,cgroup,BENIGN_DRIFT,"Concrete field drift is shown (added nr_dying_subsys). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (added nr_dying_subsys), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (added nr_dying_subsys), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000131,FieldDrift,High,12.6,device,BENIGN_DRIFT,"Concrete field drift is shown (removed dma_ops). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (removed dma_ops), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (removed dma_ops), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000133,FieldDrift,High,12.6,file,BENIGN_DRIFT,"Concrete field drift is shown (added f_iocb_flags/__bindgen_anon_2; removed f_pos_lock/f_ra/f_version; type changed f_owner). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (added f_iocb_flags/__bindgen_anon_2; removed f_pos_lock/f_ra/f_version; type changed f_owner), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (added f_iocb_flags/__bindgen_anon_2; removed f_pos_lock/f_ra/f_version; type changed f_owner), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000135,FieldDrift,High,12.6,inode,BENIGN_DRIFT,"Concrete field drift is shown (type changed i_state). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (type changed i_state), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (type changed i_state), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000140,FieldDrift,High,12.6,phy_device,BENIGN_DRIFT,"Concrete field drift is shown (added phyindex). graph has 2 AFFECTS_LIFETIME, 2 HAS_SAFETY_COMMENT, 1 HAS_C_INDICATOR, but no build oracle, wrapper fix, or link from the changed C contract to Rust safety is shown.",BENIGN_DRIFT,"Real field drift, but the non-generated graph edges do not depend on the changed item (added phyindex). No TRUE_* oracle or contract dependence.",BENIGN_DRIFT,"Real C field drift (added phyindex), but no build/wrapper oracle or concrete Rust contract dependence. graph has 2 AFFECTS_LIFETIME, 2 HAS_SAFETY_COMMENT, 1 HAS_C_INDICATOR is not enough for TRUE_*.",,
W-000143,FieldDrift,High,12.6,request,BENIGN_DRIFT,"Concrete field drift is shown (added nr_integrity_segments). graph has 4 HAS_C_INDICATOR, but no build oracle, wrapper fix, or link from the changed C contract to Rust safety is shown.",BENIGN_DRIFT,"Real field drift, but the non-generated graph edges do not depend on the changed item (added nr_integrity_segments). No TRUE_* oracle or contract dependence.",BENIGN_DRIFT,"Real C field drift (added nr_integrity_segments), but no build/wrapper oracle or concrete Rust contract dependence. graph has 4 HAS_C_INDICATOR is not enough for TRUE_*.",,
W-000154,FieldDrift,High,12.6,uprobe,BENIGN_DRIFT,"Concrete field drift is shown (removed _address). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (removed _address), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (removed _address), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000160,FieldDrift,High,12.6,zone,BENIGN_DRIFT,"Concrete field drift is shown (added nr_free_highatomic; type changed __bindgen_padding_0). Rust evidence is generated binding exposure only; no build oracle, wrapper fix, or Rust safety-contract dependence is shown.",BENIGN_DRIFT,"Real field drift (added nr_free_highatomic; type changed __bindgen_padding_0), but exposure is generated bindings or absent. Generated exposure alone is benign under the review standard.",BENIGN_DRIFT,"Real C field drift (added nr_free_highatomic; type changed __bindgen_padding_0), but no build/wrapper oracle or concrete Rust contract dependence. generated binding exposure only is not enough for TRUE_*.",,
W-000086,SignatureDrift,High,11.8,rb_link_node,FALSE_POSITIVE,"C evidence for rb_link_node is only presence status (absent to added), with no concrete old/new signature or source diff. graph has 2 CALLS_BINDING, 2 EXPOSES_SAFE_API, 1 AFFECTS_LIFETIME does not support TRUE drift.",FALSE_POSITIVE,"Unsupported warning: presence-only add/remove evidence for rb_link_node lacks concrete C diff, build log, wrapper fix, or substantiated Rust contract dependence.",FALSE_POSITIVE,Presence-only add/remove evidence for rb_link_node lacks a concrete C signature/source diff; no build/wrapper oracle or Rust contract dependence. Conservative FALSE_POSITIVE.,,
