warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000001,SignatureDrift,High,15.6,ERR_PTR,,,,,,,,
W-000372,SignatureDrift,High,14.6,_printk,,,,,,,,
W-000002,SignatureDrift,High,14.4,IS_ERR,,,,,,,,
W-001188,SignatureDrift,High,14.2,fget,,,,,,,,
W-002589,SignatureDrift,High,14.0,request_firmware,,,,,,,,
W-000313,SignatureDrift,High,13.8,__wake_up,,,,,,,,
W-002983,SignatureDrift,High,13.8,signal,,,,,,,,
W-003425,SignatureDrift,High,13.8,vm_mmap,,,,,,,,
W-004215,FieldDrift,High,13.6,user,,,,,,,,
W-000005,SignatureDrift,High,13.4,REFCOUNT_INIT,,,,,,,,
W-000422,SignatureDrift,High,13.4,alloc_pages,,,,,,,,
W-001375,SignatureDrift,High,13.4,genphy_read_abilities,,,,,,,,
W-001683,SignatureDrift,High,13.2,kernel_read,,,,,,,,
W-002982,SignatureDrift,High,13.2,siginfo_layout,,,,,,,,
W-001401,SignatureDrift,High,13.0,get_file,,,,,,,,
W-001571,SignatureDrift,High,13.0,ioremap,,,,,,,,
W-001684,SignatureDrift,High,13.0,kernel_read_file,,,,,,,,
W-004440,OwnershipRefcountDrift,High,13.0,get_pid_ns,,,,,,,,
W-000319,SignatureDrift,High,12.8,__wake_up_sync,,,,,,,,
W-001232,SignatureDrift,High,12.8,firmware_request_nowarn,,,,,,,,
W-001258,SignatureDrift,High,12.8,force_sig,,,,,,,,
W-001418,SignatureDrift,High,12.8,get_pid_ns,,,,,,,,
W-003283,SignatureDrift,High,12.8,text_poke,,,,,,,,
W-001385,SignatureDrift,High,12.6,genphy_suspend,,,,,,,,
W-002871,SignatureDrift,High,12.6,send_sig,,,,,,,,
W-003607,FieldDrift,High,12.6,bio,,,,,,,,
W-003613,FieldDrift,High,12.6,blk_mq_hw_ctx,,,,,,,,
W-003637,FieldDrift,High,12.6,bpf_link,,,,,,,,
W-003641,FieldDrift,High,12.6,bpf_map,,,,,,,,
W-003645,FieldDrift,High,12.6,bpf_prog,,,,,,,,
W-003669,FieldDrift,High,12.6,cgroup,,,,,,,,
W-003678,FieldDrift,High,12.6,class,,,,,,,,
W-003719,FieldDrift,High,12.6,cpu,,,,,,,,
W-003745,FieldDrift,High,12.6,device,,,,,,,,
W-003781,FieldDrift,High,12.6,file,,,,,,,,
W-003788,FieldDrift,High,12.6,firmware,,,,,,,,
W-003792,FieldDrift,High,12.6,flow_dissector,,,,,,,,
W-003809,FieldDrift,High,12.6,fpu,,,,,,,,
W-003849,FieldDrift,High,12.6,inode,,,,,,,,
W-003858,FieldDrift,High,12.6,ip_conntrack_stat,,,,,,,,
W-003885,FieldDrift,High,12.6,key,,,,,,,,
W-003897,FieldDrift,High,12.6,kobject,,,,,,,,
W-003905,FieldDrift,High,12.6,kunit,,,,,,,,
W-003926,FieldDrift,High,12.6,led_trigger,,,,,,,,
W-003946,FieldDrift,High,12.6,mdio_device,,,,,,,,
W-003968,FieldDrift,High,12.6,module,,,,,,,,
W-004004,FieldDrift,High,12.6,page,,,,,,,,
W-004025,FieldDrift,High,12.6,phy_device,,,,,,,,
W-004026,FieldDrift,High,12.6,phy_driver,,,,,,,,
W-004030,FieldDrift,High,12.6,pid,,,,,,,,
W-004031,FieldDrift,High,12.6,pid_namespace,,,,,,,,
W-004064,FieldDrift,High,12.6,rb_node,,,,,,,,
W-004072,FieldDrift,High,12.6,request,,,,,,,,
W-004090,FieldDrift,High,12.6,sbitmap,,,,,,,,
W-004155,FieldDrift,High,12.6,stat,,,,,,,,
W-004266,FieldDrift,High,12.6,zone,,,,,,,,
W-000589,SignatureDrift,High,12.4,blk_mq_rq_to_pdu,,,,,,,,
W-000916,SignatureDrift,High,12.4,device_add_disk,,,,,,,,
W-003627,FieldDrift,High,12.4,bpf_attr__bindgen_ty_1,,,,,,,,
W-003725,FieldDrift,High,12.4,cred,,,,,,,,
W-003964,FieldDrift,High,12.4,mmu_notifier,,,,,,,,
W-004171,FieldDrift,High,12.4,taskstats,,,,,,,,
W-000004,SignatureDrift,High,12.2,PTR_ERR,,,,,,,,
W-000710,SignatureDrift,High,12.2,call_usermodehelper,,,,,,,,
W-001131,SignatureDrift,High,12.2,early_memremap,,,,,,,,
W-001149,SignatureDrift,High,12.2,errname,,,,,,,,
W-001715,SignatureDrift,High,12.2,key_alloc,,,,,,,,
W-001728,SignatureDrift,High,12.2,kfree,,,,,,,,
W-001740,SignatureDrift,High,12.2,kmap_local_page,,,,,,,,
W-001856,SignatureDrift,High,12.2,kvrealloc,,,,,,,,
W-002250,SignatureDrift,High,12.2,pci_iomap,,,,,,,,
W-002489,SignatureDrift,High,12.2,queue_work_on,,,,,,,,
W-003175,SignatureDrift,High,12.2,strlen,,,,,,,,
W-003273,SignatureDrift,High,12.2,task_get_pid_ns,,,,,,,,
W-003593,FieldDrift,High,12.2,alarm,,,,,,,,
W-003830,FieldDrift,High,12.2,gendisk,,,,,,,,
W-000883,SignatureDrift,High,12.0,current_euid,,,,,,,,
W-001376,SignatureDrift,High,12.0,genphy_read_lpa,,,,,,,,
W-001379,SignatureDrift,High,12.0,genphy_read_status,,,,,,,,
W-001382,SignatureDrift,High,12.0,genphy_resume,,,,,,,,
W-001384,SignatureDrift,High,12.0,genphy_soft_reset,,,,,,,,
W-001386,SignatureDrift,High,12.0,genphy_update_link,,,,,,,,
W-001398,SignatureDrift,High,12.0,get_cred,,,,,,,,
W-001429,SignatureDrift,High,12.0,get_unused_fd_flags,,,,,,,,
W-002659,SignatureDrift,High,12.0,schedule_timeout,,,,,,,,
W-002805,SignatureDrift,High,12.0,security_secid_to_secctx,,,,,,,,
W-003100,SignatureDrift,High,12.0,smp_call_function,,,,,,,,
W-003271,SignatureDrift,High,12.0,task_euid,,,,,,,,
W-003279,SignatureDrift,High,12.0,task_uid,,,,,,,,
W-003675,FieldDrift,High,12.0,cgroup_subsys,,,,,,,,
W-003881,FieldDrift,High,12.0,kernfs_node,,,,,,,,
W-000086,SignatureDrift,High,11.8,__free_pages,,,,,,,,
W-000209,SignatureDrift,High,11.8,__pte_alloc,,,,,,,,
W-000306,SignatureDrift,High,11.8,__usermodehelper_disable,,,,,,,,
W-000371,SignatureDrift,High,11.8,_phy_start_aneg,,,,,,,,
W-000711,SignatureDrift,High,11.8,call_usermodehelper_exec,,,,,,,,
W-000712,SignatureDrift,High,11.8,call_usermodehelper_setup,,,,,,,,
W-000802,SignatureDrift,High,11.8,copy_from_user,,,,,,,,
W-000811,SignatureDrift,High,11.8,copy_page,,,,,,,,
W-000885,SignatureDrift,High,11.8,current_user_ns,,,,,,,,
W-003617,FieldDrift,High,11.8,blk_mq_tag_set,,,,,,,,
W-003598,FieldDrift,High,11.6,assoc_array,,,,,,,,
W-003615,FieldDrift,High,11.6,blk_mq_ops,,,,,,,,
W-004110,FieldDrift,High,11.6,seq_file,,,,,,,,
W-004169,FieldDrift,High,11.6,task_struct,,,,,,,,
W-003843,FieldDrift,High,11.4,idr,,,,,,,,
W-004022,FieldDrift,High,11.4,percpu_ref,,,,,,,,
W-004130,FieldDrift,High,11.4,sk_buff,,,,,,,,
W-003696,FieldDrift,High,11.2,codetag,,,,,,,,
W-003780,FieldDrift,High,11.0,fd,,,,,,,,
W-003826,FieldDrift,High,11.0,fw_upload,,,,,,,,
W-003708,FieldDrift,High,10.8,compat_siginfo,,,,,,,,
W-004054,FieldDrift,High,10.8,queue_limits,,,,,,,,
W-004087,FieldDrift,High,10.8,rseq,,,,,,,,
W-004091,FieldDrift,High,10.8,sbitmap_queue,,,,,,,,
W-004204,FieldDrift,High,10.8,tracepoint,,,,,,,,
W-004247,FieldDrift,High,10.8,wakeup_source,,,,,,,,
W-003653,FieldDrift,High,10.6,bpf_struct_ops,,,,,,,,
W-003995,FieldDrift,High,10.6,nlmsgerr,,,,,,,,
W-003732,FieldDrift,High,10.4,debug_obj,,,,,,,,
W-004010,FieldDrift,High,10.4,page_counter,,,,,,,,
W-003728,FieldDrift,High,10.2,ctl_table,,,,,,,,
W-003736,FieldDrift,High,10.2,dentry,,,,,,,,
W-003916,FieldDrift,High,10.2,kunit_unary_assert,,,,,,,,
W-004059,FieldDrift,High,10.2,radix_tree_iter,,,,,,,,
W-004274,MacroConstDrift,Medium,8.4,_TIF_WORK_CTXSW,,,,,,,,
W-004320,MacroConstDrift,Medium,8.4,cpuhp_state_CPUHP_AP_ONLINE,,,,,,,,
W-004377,MacroConstDrift,Medium,8.2,mthp_stat_item_MTHP_STAT_SPLIT,,,,,,,,
W-004285,MacroConstDrift,Medium,8.0,clocksource_ids_CSID_X86_TSC,,,,,,,,
W-004321,MacroConstDrift,Medium,8.0,cpuhp_state_CPUHP_AP_ONLINE_DYN,,,,,,,,
W-004372,MacroConstDrift,Medium,8.0,mthp_stat_item_MTHP_STAT_NR_ANON,,,,,,,,
W-004375,MacroConstDrift,Medium,8.0,mthp_stat_item_MTHP_STAT_SHMEM_FALLBACK,,,,,,,,
W-004380,MacroConstDrift,Medium,8.0,mthp_stat_item_MTHP_STAT_SWPOUT,,,,,,,,
W-004268,MacroConstDrift,Medium,7.8,IA32_NR_syscalls,,,,,,,,
W-004269,MacroConstDrift,Medium,7.8,NR_syscalls,,,,,,,,
W-004270,MacroConstDrift,Medium,7.8,TIF_SINGLESTEP,,,,,,,,
W-004271,MacroConstDrift,Medium,7.8,TIF_SSBD,,,,,,,,
W-004272,MacroConstDrift,Medium,7.8,_TIF_SINGLESTEP,,,,,,,,
W-004273,MacroConstDrift,Medium,7.8,_TIF_SSBD,,,,,,,,
W-004275,MacroConstDrift,Medium,7.8,_TIF_WORK_CTXSW_BASE,,,,,,,,
W-004276,MacroConstDrift,Medium,7.8,_TIF_WORK_CTXSW_NEXT,,,,,,,,
W-004277,MacroConstDrift,Medium,7.8,_TIF_WORK_CTXSW_PREV,,,,,,,,
W-004278,MacroConstDrift,Medium,7.8,__NR_ia32_syscalls,,,,,,,,
W-004279,MacroConstDrift,Medium,7.8,__NR_syscalls,,,,,,,,
W-004280,MacroConstDrift,Medium,7.8,__TCA_FQ_MAX,,,,,,,,
W-004281,MacroConstDrift,Medium,7.8,bpf_attach_type___MAX_BPF_ATTACH_TYPE,,,,,,,,
