warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000319,SignatureDrift,High,14.0,drm_ioctl,,,,,,,,
W-000059,SignatureDrift,High,13.8,clk_get,,,,,,,,
W-001093,AllocationFreePairingDrift,High,13.7,auxiliary_device_uninit,,,,,,,,
W-001094,OwnershipRefcountDrift,High,13.7,auxiliary_device_uninit,,,,,,,,
W-000433,SignatureDrift,High,13.4,mmget,,,,,,,,
W-000043,SignatureDrift,High,13.2,auxiliary_device_uninit,,,,,,,,
W-001101,OwnershipRefcountDrift,High,13.2,clk_put,,,,,,,,
W-001103,NullabilityDrift,High,13.2,cpufreq_cpu_get,,,,,,,,
W-001104,OwnershipRefcountDrift,High,13.2,cpufreq_cpu_put,,,,,,,,
W-000062,SignatureDrift,High,13.0,clk_prepare,,,,,,,,
W-001095,NullabilityDrift,High,13.0,clk_get,,,,,,,,
W-001097,NullabilityDrift,High,13.0,clk_get_optional,,,,,,,,
W-001098,NullabilityDrift,High,13.0,clk_get_optional,,,,,,,,
W-001099,OwnershipRefcountDrift,High,13.0,clk_get_optional,,,,,,,,
W-001116,OwnershipRefcountDrift,High,13.0,dev_pm_opp_put,,,,,,,,
W-000434,SignatureDrift,High,12.8,mmget_not_zero,,,,,,,,
W-001106,NullabilityDrift,High,12.8,dev_pm_opp_find_bw_floor,,,,,,,,
W-001109,NullabilityDrift,High,12.8,dev_pm_opp_find_freq_floor_indexed,,,,,,,,
W-001111,NullabilityDrift,High,12.8,dev_pm_opp_find_level_exact,,,,,,,,
W-001112,NullabilityDrift,High,12.8,dev_pm_opp_find_level_floor,,,,,,,,
W-001113,NullabilityDrift,High,12.8,dev_pm_opp_get_opp_table,,,,,,,,
W-000056,SignatureDrift,High,12.6,clk_disable,,,,,,,,
W-000072,SignatureDrift,High,12.6,config_group_init_type_name,,,,,,,,
W-000099,SignatureDrift,High,12.6,cpufreq_cpu_get,,,,,,,,
W-000295,SignatureDrift,High,12.6,drm_gem_object_init,,,,,,,,
W-000349,SignatureDrift,High,12.6,drm_open,,,,,,,,
W-000546,FieldDrift,High,12.6,bio,,,,,,,,
W-000549,FieldDrift,High,12.6,cgroup,,,,,,,,
W-000552,FieldDrift,High,12.6,cpufreq_policy,,,,,,,,
W-000553,FieldDrift,High,12.6,dev_pm_qos,,,,,,,,
W-000563,FieldDrift,High,12.6,module,,,,,,,,
W-000566,FieldDrift,High,12.6,pci_dev,,,,,,,,
W-000568,FieldDrift,High,12.6,phy_driver,,,,,,,,
W-000574,FieldDrift,High,12.6,statx,,,,,,,,
W-000578,FieldDrift,High,12.6,vm_area_struct,,,,,,,,
W-000579,FieldDrift,High,12.6,zone,,,,,,,,
W-001105,NullabilityDrift,High,12.6,dev_pm_opp_find_bw_ceil,,,,,,,,
W-001107,NullabilityDrift,High,12.6,dev_pm_opp_find_freq_ceil_indexed,,,,,,,,
W-001108,NullabilityDrift,High,12.6,dev_pm_opp_find_freq_exact_indexed,,,,,,,,
W-001110,NullabilityDrift,High,12.6,dev_pm_opp_find_level_ceil,,,,,,,,
W-000006,SignatureDrift,High,12.4,__cpumask_set_cpu,,,,,,,,
W-000058,SignatureDrift,High,12.4,clk_enable,,,,,,,,
W-000060,SignatureDrift,High,12.4,clk_get_optional,,,,,,,,
W-000255,SignatureDrift,High,12.4,drm_dev_put,,,,,,,,
W-000320,SignatureDrift,High,12.4,drm_ioctl_flags,,,,,,,,
W-000057,SignatureDrift,High,12.2,clk_disable_unprepare,,,,,,,,
W-000061,SignatureDrift,High,12.2,clk_get_rate,,,,,,,,
W-000063,SignatureDrift,High,12.2,clk_prepare_enable,,,,,,,,
W-000064,SignatureDrift,High,12.2,clk_put,,,,,,,,
W-000066,SignatureDrift,High,12.2,clk_unprepare,,,,,,,,
W-000101,SignatureDrift,High,12.2,cpufreq_cpu_put,,,,,,,,
W-000117,SignatureDrift,High,12.2,cpufreq_generic_frequency_table_verify,,,,,,,,
W-000256,SignatureDrift,High,12.2,drm_dev_register,,,,,,,,
W-000526,SignatureDrift,High,12.2,vma_lookup,,,,,,,,
W-000557,FieldDrift,High,12.2,gendisk,,,,,,,,
W-001035,SignatureDrift,High,12.2,PTR_ERR,,,,,,,,
W-000146,SignatureDrift,High,12.0,cpumask_empty,,,,,,,,
W-000147,SignatureDrift,High,12.0,cpumask_full,,,,,,,,
W-000148,SignatureDrift,High,12.0,cpumask_test_cpu,,,,,,,,
W-000279,SignatureDrift,High,12.0,drm_gem_handle_create,,,,,,,,
W-000294,SignatureDrift,High,12.0,drm_gem_object_get,,,,,,,,
W-000297,SignatureDrift,High,12.0,drm_gem_object_lookup,,,,,,,,
W-000375,SignatureDrift,High,12.0,drm_vma_node_offset_addr,,,,,,,,
W-000430,SignatureDrift,High,12.0,mmap_read_trylock,,,,,,,,
W-000432,SignatureDrift,High,12.0,mmdrop,,,,,,,,
W-000460,SignatureDrift,High,12.0,raw_smp_processor_id,,,,,,,,
W-000542,SignatureDrift,High,12.0,xa_lock,,,,,,,,
W-000550,FieldDrift,High,12.0,cgroup_subsys,,,,,,,,
W-000005,SignatureDrift,High,11.8,__cpumask_clear_cpu,,,,,,,,
W-000038,SignatureDrift,High,11.8,auxiliary_device_delete,,,,,,,,
W-000065,SignatureDrift,High,11.8,clk_set_rate,,,,,,,,
W-000118,SignatureDrift,High,11.8,cpufreq_generic_get,,,,,,,,
W-000120,SignatureDrift,High,11.8,cpufreq_generic_suspend,,,,,,,,
W-000129,SignatureDrift,High,11.8,cpufreq_register_driver,,,,,,,,
W-000130,SignatureDrift,High,11.8,cpufreq_register_em_with_opp,,,,,,,,
W-000298,SignatureDrift,High,11.8,drm_gem_object_put,,,,,,,,
W-000299,SignatureDrift,High,11.8,drm_gem_object_release,,,,,,,,
W-000341,SignatureDrift,High,11.8,drm_modeset_lock,,,,,,,,
W-000350,SignatureDrift,High,11.8,drm_open_helper,,,,,,,,
W-000429,SignatureDrift,High,11.8,mmap_read_lock,,,,,,,,
W-000431,SignatureDrift,High,11.8,mmap_read_unlock,,,,,,,,
W-000543,SignatureDrift,High,11.8,xa_trylock,,,,,,,,
W-000544,SignatureDrift,High,11.8,xa_unlock,,,,,,,,
W-000547,FieldDrift,High,11.8,blk_mq_tag_set,,,,,,,,
W-000011,SignatureDrift,High,11.6,__drm_dev_alloc,,,,,,,,
W-000044,SignatureDrift,High,11.6,auxiliary_driver_unregister,,,,,,,,
W-000045,SignatureDrift,High,11.6,auxiliary_get_drvdata,,,,,,,,
W-000141,SignatureDrift,High,11.6,cpufreq_unregister_driver,,,,,,,,
W-000152,SignatureDrift,High,11.6,dev_is_pci,,,,,,,,
W-000153,SignatureDrift,High,11.6,dev_is_platform,,,,,,,,
W-000253,SignatureDrift,High,11.6,drm_dev_get,,,,,,,,
W-000259,SignatureDrift,High,11.6,drm_dev_unregister,,,,,,,,
W-000267,SignatureDrift,High,11.6,drm_gem_create_mmap_offset,,,,,,,,
W-000420,SignatureDrift,High,11.6,init_completion,,,,,,,,
W-000435,SignatureDrift,High,11.6,mmgrab,,,,,,,,
W-000438,SignatureDrift,High,11.6,mutex_destroy,,,,,,,,
W-000525,SignatureDrift,High,11.6,vma_end_read,,,,,,,,
W-000540,SignatureDrift,High,11.6,xa_err,,,,,,,,
W-000541,SignatureDrift,High,11.6,xa_init_flags,,,,,,,,
W-000576,FieldDrift,High,11.6,task_struct,,,,,,,,
W-001096,ErrorDrift,High,11.0,clk_get_optional,,,,,,,,
W-001114,ErrorDrift,High,11.0,dev_pm_opp_get_sharing_cpus,,,,,,,,
W-001115,ErrorDrift,High,11.0,dev_pm_opp_init_cpufreq_table,,,,,,,,
W-000570,FieldDrift,High,11.0,queue_limits,,,,,,,,
W-000560,FieldDrift,High,10.0,kstat,,,,,,,,
W-000564,FieldDrift,Medium,9.8,net_iov,,,,,,,,
